steam_temp_C,steam_pressure_kgcm2,vibration_mms,bearing_temp_C,rpm,oil_pressure_kgcm2,load_percent,failure
558.04,156.34,7.4,85.25,2981.5,1.74,65.4,1
545.3,173.0,1.45,68.89,3015.9,2.07,97.2,0
541.06,169.77,2.62,69.5,3001.9,2.22,89.7,0
527.95,167.07,3.55,61.29,3024.0,2.6,88.9,0
554.73,160.86,9.35,83.56,3018.8,1.46,73.2,1
541.86,181.31,2.39,55.15,2984.6,2.21,83.4,0
529.16,167.02,1.82,68.73,3019.8,2.17,87.3,0
543.43,178.88,3.04,67.21,2990.6,2.24,86.7,0
557.27,170.64,2.52,64.09,3008.3,2.19,85.1,0
560.53,163.79,6.23,86.12,2973.7,1.64,92.1,0
524.95,165.4,3.56,63.91,2996.6,2.33,94.4,0
568.81,144.27,7.48,77.6,2922.6,1.54,68.6,1
544.19,173.75,3.22,56.27,2978.8,2.43,77.2,0
534.62,168.33,2.27,71.37,2975.7,2.23,71.4,0
547.53,167.53,1.78,65.05,2999.8,1.94,59.5,0
535.79,167.92,2.27,68.58,3001.8,2.28,77.5,0
546.2,167.74,4.33,59.02,2987.8,2.18,69.7,0
583.0,161.93,7.69,84.68,2933.9,1.27,96.9,1
531.32,168.52,2.67,63.18,3009.0,2.11,78.6,0
532.6,166.62,1.41,65.95,2980.1,1.8,82.6,0
529.12,163.75,2.73,56.51,2979.5,2.15,84.2,0
555.26,163.76,4.26,81.84,3014.8,1.63,56.3,0
560.37,163.07,7.36,77.87,2952.6,1.57,66.5,1
542.29,174.0,2.12,76.0,3003.3,2.44,74.9,0
560.42,184.65,2.29,60.41,3003.6,2.32,98.2,0
533.38,158.37,3.87,77.22,2995.0,1.53,77.0,0
524.97,179.42,2.98,66.14,3018.7,2.25,77.0,0
538.6,167.45,1.95,62.66,2985.4,2.35,69.3,0
547.16,171.66,2.1,59.86,2993.9,1.86,86.3,0
547.56,169.65,3.13,57.76,3006.6,2.06,95.4,0
541.13,165.35,2.01,62.8,2988.9,2.04,60.7,0
564.5,162.03,8.9,85.4,2999.5,2.22,100.0,1
548.72,162.75,2.58,62.31,2987.2,2.47,78.4,0
546.16,159.15,3.73,72.61,2967.0,1.61,77.4,0
526.79,165.27,2.83,67.02,3001.4,2.4,93.9,0
541.64,165.67,3.53,77.06,2996.8,2.3,95.1,0
535.28,169.46,3.32,66.1,3020.0,2.13,100.0,0
533.78,181.28,3.36,63.6,2983.3,2.74,89.5,0
575.89,156.32,7.04,87.84,2968.6,1.92,49.5,1
546.46,161.94,5.68,81.91,2977.3,1.43,71.7,0
530.82,165.88,2.46,58.77,3001.4,2.17,59.6,0
556.48,139.6,8.19,97.62,2909.1,1.17,65.6,1
563.27,159.38,4.29,67.78,3029.7,2.07,69.4,0
540.7,166.9,1.77,67.61,2990.4,2.5,89.9,0
537.5,166.88,0.95,65.36,3005.7,2.14,77.2,0
549.95,162.59,1.82,61.47,2988.0,2.2,92.0,0
535.45,167.5,2.49,70.01,2997.6,2.36,89.7,0
532.97,164.66,3.44,63.35,2983.9,2.19,69.8,0
533.87,179.58,1.76,60.19,3018.4,2.33,83.7,0
573.14,144.98,6.78,92.78,2953.8,1.75,73.0,1
535.13,168.16,3.24,67.33,3002.6,2.17,73.4,0
540.68,167.61,2.52,71.69,2992.9,1.85,89.4,0
533.72,165.84,3.12,63.56,3030.1,2.22,89.9,0
535.57,166.34,1.6,60.08,3011.9,2.33,75.4,0
539.21,166.1,3.79,69.89,2970.1,2.37,82.1,0
535.19,160.81,2.79,67.91,3029.5,1.92,83.7,0
549.88,167.99,1.95,64.02,2994.4,2.45,67.7,0
539.41,171.41,2.65,64.66,3006.5,2.24,82.1,0
540.77,174.49,3.31,68.92,3015.8,2.47,72.9,0
562.06,166.75,2.29,61.34,3010.2,2.02,85.7,0
540.58,170.72,2.03,55.98,3004.1,2.2,86.9,0
536.63,177.42,2.92,68.92,2988.3,2.15,97.4,0
555.6,166.73,2.69,65.22,2979.9,2.31,93.6,0
577.17,147.02,7.6,89.06,2984.7,1.47,42.2,1
525.1,175.88,2.19,64.0,2989.9,2.24,86.8,0
534.84,169.75,2.04,72.98,2967.1,2.02,94.8,0
539.55,174.93,4.61,74.46,2986.7,2.1,70.3,0
533.27,166.1,2.04,62.93,2975.6,1.86,94.3,0
542.65,163.29,3.38,63.54,2979.0,1.78,75.2,0
572.25,162.76,7.11,73.03,2964.4,1.84,83.5,1
534.38,166.21,1.06,67.98,3000.6,1.85,87.5,0
546.62,178.03,3.15,68.8,2998.2,2.8,86.1,0
531.35,166.3,2.65,63.15,2988.0,1.9,86.3,0
578.05,159.22,6.56,81.16,2958.5,1.45,64.0,1
558.74,169.21,4.83,82.51,2977.4,1.36,67.3,0
540.08,176.81,3.07,64.13,2997.2,2.22,84.9,0
526.12,160.69,3.18,59.85,3035.5,2.09,92.7,0
530.71,159.85,2.9,59.95,2995.4,2.34,73.8,0
540.15,176.4,3.36,73.51,2981.1,2.33,80.0,0
538.86,177.9,2.3,63.5,2979.1,2.28,73.3,0
532.47,166.42,2.63,64.91,2980.3,2.12,83.5,0
544.55,172.54,2.84,66.95,3005.6,2.01,100.0,0
536.41,175.05,1.7,58.52,2990.4,2.21,80.2,0
559.04,153.41,6.29,81.82,2973.4,1.89,78.0,0
542.78,172.29,2.63,68.41,3007.0,1.66,94.1,0
546.41,175.05,2.43,68.36,3015.7,2.25,74.7,0
541.18,171.67,1.84,62.49,2998.0,2.44,93.2,0
571.19,155.96,3.29,81.81,3019.2,1.94,24.6,0
547.11,170.2,2.56,67.26,3002.5,2.02,98.3,0
566.42,162.36,6.59,84.89,2964.0,1.49,91.8,1
563.04,164.89,6.55,81.96,2957.9,2.0,68.0,1
548.43,162.66,1.8,68.65,2982.0,1.99,74.5,0
538.07,156.03,7.01,74.87,2932.7,1.69,81.7,1
525.35,168.93,1.46,64.86,2991.3,2.46,78.3,0
569.38,165.72,4.51,74.09,2989.6,1.85,66.8,0
545.05,175.01,2.26,69.65,2998.1,2.26,88.4,0
526.54,176.94,2.6,62.01,2989.3,2.11,92.1,0
558.88,165.13,8.94,94.91,3003.8,1.65,85.0,1
539.09,165.7,1.86,57.92,3003.7,2.12,90.4,0
543.66,161.38,2.54,61.46,3029.8,2.15,92.4,0
543.63,173.49,1.66,69.85,3004.3,2.44,95.9,0
538.73,167.68,4.18,62.51,3001.5,2.66,69.0,0
536.3,174.26,2.31,69.68,2991.8,2.25,91.3,0
567.01,171.88,10.16,92.98,2933.7,1.44,50.8,1
545.33,171.85,1.25,64.07,3013.8,2.11,88.6,0
546.48,156.39,8.54,91.93,2974.3,1.63,64.3,1
537.4,170.13,3.36,72.65,3002.3,2.15,70.6,0
540.86,173.76,2.64,60.66,3015.9,2.14,88.3,0
559.82,161.38,6.62,94.52,2938.7,1.27,85.9,1
540.75,173.33,2.22,61.51,3012.1,2.26,82.5,0
529.48,163.71,3.6,71.09,2985.9,2.12,100.0,0
547.04,181.02,2.31,70.54,2978.3,2.48,94.4,0
543.41,176.06,1.76,67.08,2971.7,2.14,100.0,0
543.02,155.53,3.55,78.64,2981.1,1.7,93.3,0
563.44,171.8,7.26,76.82,2975.1,1.71,86.3,1
536.87,174.94,3.25,63.69,3009.9,2.5,84.5,0
547.34,158.6,1.3,66.07,3001.7,2.0,81.7,0
559.55,159.37,9.29,83.62,2926.7,1.37,58.7,1
578.95,152.65,5.46,84.99,2964.2,2.02,68.6,0
537.72,170.31,4.02,63.08,2971.7,2.37,88.1,0
543.89,164.75,2.45,58.8,2984.0,2.42,93.6,0
554.29,171.54,3.01,70.76,2992.1,2.37,91.7,0
527.81,163.93,1.8,66.82,2993.1,2.43,84.8,0
558.55,173.69,3.61,64.02,2998.3,2.1,76.1,0
568.37,152.95,9.88,88.9,2946.0,1.66,68.8,1
541.58,164.68,5.44,81.28,2963.9,1.78,69.8,0
567.36,157.94,9.98,100.29,2949.4,1.08,73.7,1
564.72,158.91,5.69,87.72,2956.2,1.54,53.3,0
543.05,172.71,0.78,72.6,3013.1,2.07,86.0,0
548.83,155.63,8.08,96.71,2970.9,1.46,61.6,1
540.12,172.85,0.94,62.5,3027.6,2.3,100.0,0
547.15,161.47,6.36,80.3,2978.4,1.58,91.2,0
522.13,175.77,2.49,68.04,3003.5,1.97,82.4,0
526.42,169.16,2.4,69.93,3006.1,2.38,79.9,0
527.47,170.1,3.14,66.54,3016.1,1.89,95.9,0
535.01,165.49,1.05,64.86,3008.8,2.33,73.6,0
541.39,171.14,2.32,71.24,3007.3,2.5,95.5,0
536.92,170.98,2.73,68.84,3019.0,2.2,96.8,0
566.98,161.14,7.51,95.45,2962.1,1.63,85.5,1
542.85,164.9,1.27,66.28,2997.2,2.29,78.9,0
535.47,171.08,2.03,56.6,3003.0,2.42,84.4,0
549.45,143.88,7.26,88.9,2994.8,2.08,78.9,1
582.69,148.0,11.12,101.19,2943.2,1.61,72.9,1
575.35,158.21,7.71,71.18,2895.6,1.95,76.5,1
545.76,156.39,7.51,81.08,2989.8,1.44,65.7,1
561.09,160.11,4.32,79.18,2992.0,1.94,69.6,0
550.01,174.42,3.2,86.62,2985.3,1.88,89.6,0
523.46,178.68,3.06,64.53,3006.0,2.56,90.1,0
552.34,162.96,3.31,73.98,3000.4,1.91,93.3,0
572.3,166.57,5.93,86.03,3007.9,1.29,83.5,0
558.84,159.5,3.83,66.04,3011.2,1.79,84.0,0
536.12,166.5,3.05,72.65,3013.9,1.94,96.1,0
540.47,177.84,3.52,74.97,2988.3,2.03,86.3,0
562.79,169.58,6.14,73.76,2945.8,1.83,100.0,0
542.89,162.69,7.92,72.94,2993.3,2.38,66.4,1
557.68,170.51,5.95,77.55,2959.2,1.96,74.5,0
539.79,174.41,2.64,66.52,3022.2,2.1,69.3,0
558.54,165.06,6.55,71.42,3009.7,1.56,66.0,1
537.47,175.44,3.94,67.2,2997.5,2.1,94.1,0
567.66,156.06,6.86,75.35,2955.2,1.79,87.6,1
537.58,175.34,3.62,63.02,3010.4,2.03,92.0,0
547.36,175.87,0.68,69.27,3029.6,2.08,77.7,0
546.15,177.58,3.19,59.08,3002.7,2.14,76.5,0
560.24,167.62,7.94,79.68,2967.8,1.7,80.1,1
565.91,149.36,6.05,81.23,2954.9,1.73,60.1,0
538.99,170.51,2.37,61.45,3000.9,2.37,96.1,0
546.12,164.44,3.7,68.58,3003.5,2.33,96.4,0
533.98,167.68,2.25,64.33,2976.9,1.85,90.1,0
543.68,176.15,2.32,64.15,2994.0,2.31,87.9,0
547.84,177.34,2.38,63.92,3001.0,1.93,81.0,0
556.73,155.1,3.94,83.84,2929.7,2.03,72.5,0
541.28,171.2,3.73,60.19,2989.2,2.23,100.0,0
559.14,162.55,4.77,77.57,2925.8,1.79,60.1,0
559.75,165.68,2.27,67.78,3013.4,2.15,70.6,0
544.26,165.91,3.05,66.69,3028.2,2.54,70.5,0
546.11,174.81,2.87,68.25,3018.9,2.27,84.0,0
544.93,173.17,1.9,77.09,3003.8,2.33,85.6,0
531.13,168.52,2.93,67.98,3008.8,2.47,88.9,0
543.66,175.87,2.37,65.27,3003.6,2.11,87.5,0
552.54,165.75,2.7,63.68,3031.0,2.45,100.0,0
531.74,162.59,3.61,62.13,2981.1,2.15,84.9,0
570.63,158.47,9.95,81.76,2973.3,1.32,64.7,1
525.63,179.82,2.54,77.96,2987.4,2.11,77.2,0
534.87,172.85,3.16,58.14,3015.4,2.35,100.0,0
572.79,150.96,10.55,93.35,2998.8,1.63,66.0,1
532.95,166.22,2.44,63.4,2979.6,2.09,71.1,0
535.11,168.65,2.78,68.51,3020.8,2.52,96.9,0
536.96,164.37,3.1,66.29,3009.5,1.97,66.9,0
544.17,166.43,2.44,62.34,2990.6,2.24,66.8,0
535.82,177.49,2.52,69.59,2996.5,2.24,96.3,0
535.01,174.29,2.08,60.63,3008.8,1.94,100.0,0
585.06,150.78,5.39,100.32,2933.0,1.61,70.3,1
547.86,164.11,1.99,58.05,3003.0,2.38,82.2,0
534.7,180.56,2.3,64.41,3024.0,2.19,83.9,0
535.46,165.23,2.01,64.49,2999.6,2.08,90.0,0
571.3,157.06,8.24,97.6,2939.2,1.84,63.3,1
552.2,167.87,2.91,73.22,2999.5,2.2,99.4,0
537.65,163.07,1.84,63.91,2987.5,2.12,100.0,0
535.91,163.16,3.55,59.23,2986.5,2.25,81.9,0
575.13,156.54,6.67,71.59,3001.3,1.31,100.0,1
557.91,155.74,6.94,78.17,2966.1,2.1,53.9,1
572.58,154.54,9.57,91.27,2942.7,1.87,71.3,1
532.82,170.29,3.75,57.08,3020.2,2.0,87.9,0
543.3,161.58,2.57,55.95,2994.1,2.27,81.5,0
539.73,172.18,2.62,73.96,2994.4,2.06,93.8,0
532.57,170.79,2.99,75.44,2999.1,2.03,90.4,0
542.09,172.92,2.66,65.47,2994.0,2.25,79.7,0
545.63,161.41,1.66,69.1,2993.4,2.23,100.0,0
539.68,170.96,3.77,77.12,2997.2,2.31,84.3,0
539.25,171.22,4.24,70.08,2969.6,2.26,87.9,0
540.89,172.78,2.93,55.21,3001.7,1.89,84.6,0
536.04,168.04,3.16,64.04,3007.5,2.5,92.4,0
536.51,159.27,3.66,70.38,3010.7,2.22,100.0,0
550.07,166.6,2.83,71.38,3023.3,2.12,78.3,0
544.91,168.34,3.19,60.59,2984.2,2.15,93.3,0
530.73,163.53,2.87,68.47,2956.3,1.94,81.2,0
535.87,172.21,2.21,64.01,2994.0,2.08,79.0,0
551.62,160.06,5.31,73.88,2993.6,2.1,74.8,0
574.46,170.23,7.06,82.26,2974.6,1.69,65.4,1
573.92,172.73,6.5,84.93,2964.1,2.09,61.6,1
538.93,169.46,1.97,63.77,2988.0,2.19,84.8,0
533.09,179.1,3.25,61.27,3028.1,1.93,95.1,0
527.06,164.95,2.38,64.53,3047.6,2.3,94.7,0
541.14,169.62,3.31,61.12,2989.2,2.48,98.6,0
558.07,166.07,9.58,88.42,3018.9,1.68,55.8,1
537.79,159.71,2.82,69.15,3022.0,2.29,81.7,0
545.44,157.69,8.16,92.87,2951.7,1.99,68.5,1
543.83,176.59,0.0,62.79,2976.1,2.1,84.3,0
556.63,168.73,3.41,65.26,2982.0,1.85,71.4,0
542.62,165.97,3.86,66.12,3011.8,2.19,72.9,0
546.64,171.54,2.75,60.98,3007.4,1.91,88.6,0
550.98,165.28,2.81,69.76,3016.2,1.84,86.2,0
534.33,170.08,2.57,65.66,2977.7,2.6,100.0,0
560.09,157.79,4.32,74.31,2988.7,1.88,94.6,0
541.01,160.45,1.94,55.97,3011.0,2.48,93.5,0
547.91,179.02,2.34,68.43,3027.7,2.0,82.8,0
558.96,170.19,7.12,86.77,2965.4,1.67,62.5,1
538.34,172.69,2.03,64.92,3027.2,2.56,80.9,0
540.37,167.8,9.33,79.17,2951.5,1.68,74.8,1
560.95,153.41,10.18,93.45,2985.6,1.55,53.5,1
538.01,167.21,3.43,57.69,3014.1,2.09,70.1,0
525.87,169.35,3.82,65.17,2979.4,1.88,97.0,0
542.05,169.71,1.85,70.68,2988.1,2.48,91.7,0
534.0,168.02,1.01,57.22,2984.0,1.94,87.7,0
532.98,171.84,1.9,70.79,3010.6,2.06,82.7,0
531.17,177.69,4.18,63.25,2994.4,2.13,85.6,0
531.93,160.96,2.95,63.2,2989.1,2.61,67.0,0
550.28,164.45,1.08,62.39,2996.6,2.29,82.0,0
539.09,171.62,3.75,61.51,3013.6,2.71,100.0,0
553.03,171.51,2.59,64.47,3009.1,2.1,83.5,0
540.5,163.1,2.07,71.58,3002.9,2.47,78.9,0
569.16,148.07,9.51,86.21,2954.5,0.94,59.1,1
526.69,164.87,2.88,56.67,2995.2,2.21,96.5,0
544.92,168.03,3.02,68.02,2985.9,2.24,82.0,0
561.27,159.25,4.27,80.18,2995.6,2.01,53.6,0
541.46,165.42,1.71,72.2,3018.8,2.07,78.5,0
537.21,175.86,2.75,60.52,2985.8,1.82,91.9,0
554.06,168.97,5.86,78.74,2998.6,1.83,72.3,0
554.23,170.0,3.45,66.39,3032.0,2.41,85.4,0
545.03,167.08,2.86,62.76,2984.6,2.12,68.6,0
534.76,169.53,2.45,66.92,2993.0,2.29,96.4,0
550.13,166.48,2.24,63.04,3012.8,2.18,69.2,0
543.0,157.81,3.46,74.65,2979.5,1.91,80.9,0
547.66,170.44,4.01,62.67,2993.3,2.4,95.1,0
529.31,170.03,3.33,64.01,3006.2,2.38,82.0,0
551.31,157.3,7.41,84.87,2993.6,1.76,63.1,1
543.03,173.76,2.05,62.22,3005.2,2.59,69.6,0
523.77,165.51,2.33,56.35,3001.7,1.81,86.1,0
539.34,172.14,2.66,62.29,3015.5,2.36,67.3,0
538.16,164.22,1.95,72.48,2991.6,2.12,87.0,0
557.36,169.1,1.34,62.48,3012.7,2.05,70.2,0
551.47,163.17,6.2,86.01,2961.7,1.91,68.2,0
541.9,175.08,1.87,64.26,2971.5,2.47,100.0,0
537.69,170.54,2.76,58.66,2982.1,1.86,83.4,0
540.98,170.58,3.45,74.15,3028.7,1.99,91.2,0
576.38,154.68,8.53,91.75,2947.3,1.87,71.6,1
549.53,157.84,6.13,75.09,2985.9,1.73,89.3,0
541.68,151.17,4.26,78.25,2989.8,1.94,75.5,0
532.67,170.04,2.1,63.64,3032.3,2.29,88.1,0
544.19,166.05,3.32,55.49,3032.3,2.58,100.0,0
541.45,168.47,4.58,68.02,3000.3,2.09,78.4,0
540.4,173.11,2.01,63.86,2970.7,2.22,86.2,0
528.3,178.66,2.3,68.48,3010.9,1.7,78.4,0
546.72,176.09,2.61,72.74,3002.2,1.67,97.7,0
566.1,155.87,6.74,94.84,2947.9,1.33,100.0,1
530.78,156.15,2.35,63.11,3008.1,2.07,100.0,0
562.73,168.2,6.78,86.6,2998.6,1.48,83.9,1
532.72,166.61,2.45,61.72,3014.8,2.32,68.0,0
539.06,171.1,3.71,68.62,2992.9,1.92,90.9,0
532.61,171.78,3.13,71.54,2981.4,2.27,94.6,0
548.23,168.48,2.09,65.39,2992.8,2.64,81.1,0
531.46,165.67,3.06,63.79,3002.7,2.33,84.6,0
561.79,163.82,2.26,74.93,2993.2,1.92,64.7,0
534.03,165.36,1.15,57.81,2990.1,2.53,88.5,0
549.35,170.25,2.08,67.16,3011.7,1.97,84.3,0
574.45,160.16,7.71,104.36,2939.0,1.58,60.2,1
574.33,154.99,7.31,84.82,2948.8,1.02,84.2,1
541.16,159.9,1.65,73.74,2963.5,2.36,78.0,0
547.15,170.58,2.7,63.35,2977.4,2.27,81.0,0
534.05,172.99,3.45,69.34,2976.3,2.13,87.8,0
534.05,172.41,1.23,63.22,2988.6,2.17,82.8,0
541.04,165.42,3.93,63.77,3004.3,2.07,80.9,0
543.76,175.12,1.28,65.05,3023.3,1.9,99.8,0
533.12,167.82,1.43,63.59,2998.6,1.97,70.3,0
533.23,169.43,3.16,75.89,2975.0,2.11,83.0,0
569.72,152.58,10.08,89.92,2952.1,1.11,70.0,1
546.05,163.07,2.98,81.47,2978.4,1.75,58.2,0
543.46,176.75,1.94,70.18,3003.3,1.93,87.0,0
541.5,165.83,4.16,64.5,3000.4,2.28,74.1,0
571.93,160.98,4.71,90.41,2967.5,0.97,76.7,1
557.83,155.93,8.2,86.05,2928.6,1.52,77.9,1
543.69,166.57,2.21,62.9,3034.2,2.17,83.3,0
544.42,169.88,1.82,61.19,3018.7,2.0,73.3,0
566.01,157.21,6.03,80.49,3030.9,1.61,61.5,0
540.64,173.03,1.5,68.03,3015.8,2.13,76.4,0
547.11,169.9,3.88,66.1,2994.4,2.15,83.4,0
541.6,166.72,1.45,68.8,3004.5,2.11,97.7,0
534.03,172.16,1.76,62.97,3012.5,1.96,74.6,0
574.69,154.14,8.08,89.64,2950.2,1.54,61.7,1
539.85,171.94,2.4,62.7,3021.2,2.14,80.5,0
536.1,172.59,0.84,74.28,3015.7,1.89,64.0,0
540.24,174.38,1.42,72.67,2992.4,2.09,95.2,0
550.28,168.68,2.77,64.22,2971.8,2.39,66.8,0
542.51,162.06,2.59,68.83,2988.7,1.83,74.9,0
538.04,167.96,1.5,64.09,2970.2,2.06,88.4,0
543.3,182.61,3.27,64.35,3008.7,1.78,94.6,0
534.99,173.65,3.0,60.15,2999.3,2.08,93.5,0
539.38,168.3,1.8,65.76,3004.3,2.46,100.0,0
551.46,172.25,2.25,57.21,3000.6,2.12,71.1,0
534.75,160.62,1.24,59.93,2998.5,1.88,74.4,0
537.43,171.86,2.15,65.52,2995.6,1.81,85.8,0
533.72,168.0,2.29,69.26,3006.5,2.14,73.8,0
531.26,172.49,3.75,67.96,3001.8,1.99,92.4,0
537.1,171.83,1.73,63.91,3025.0,1.98,88.2,0
532.91,176.99,1.61,62.26,3018.9,2.28,74.8,0
539.35,169.74,1.88,65.63,2999.0,2.29,100.0,0
530.63,170.54,2.45,74.33,2993.4,2.23,87.7,0
531.44,166.33,1.88,62.24,3002.5,2.39,58.5,0
543.27,173.35,3.13,64.5,3006.0,2.24,59.3,0
528.0,175.42,3.74,67.51,2989.8,1.97,100.0,0
543.67,174.08,3.74,59.53,2975.4,2.24,70.5,0
538.01,183.39,3.0,68.89,3011.7,2.06,83.7,0
523.29,170.69,2.14,63.43,2994.4,1.83,100.0,0
534.45,169.96,3.17,62.09,2998.5,2.52,100.0,0
542.3,172.12,1.58,59.22,2990.2,2.6,79.5,0
570.8,159.44,5.39,75.76,3013.9,1.78,72.5,0
542.61,170.04,2.93,65.23,2990.3,2.02,87.1,0
572.16,160.14,5.71,77.65,2936.2,1.69,76.7,0
532.92,164.81,1.47,61.48,2998.3,2.33,84.2,0
545.72,159.26,5.2,83.88,2994.3,2.24,65.3,0
537.22,164.32,2.06,65.34,3018.8,2.36,85.6,0
550.08,174.13,2.11,63.12,3017.2,2.44,76.5,0
551.58,145.48,10.22,100.22,2955.3,1.56,88.3,1
556.11,173.43,1.87,74.67,2987.0,2.08,92.3,0
543.66,168.26,4.72,76.41,2987.7,2.15,76.0,0
524.99,166.01,3.53,69.16,2997.1,1.92,93.2,0
531.29,174.87,2.01,57.67,2979.4,2.39,94.2,0
575.45,149.7,9.26,93.33,2940.2,1.59,59.7,1
541.76,174.74,1.17,62.67,3027.3,2.46,91.3,0
538.76,171.94,3.37,70.66,2986.8,2.3,71.0,0
537.8,164.45,1.95,63.32,2999.9,2.46,85.7,0
522.63,170.17,2.21,69.88,2999.2,1.98,86.7,0
536.15,170.64,2.13,74.59,2990.8,1.99,93.1,0
572.63,148.61,8.63,90.19,2955.7,1.68,69.0,1
531.45,172.94,2.89,57.67,2993.7,2.15,69.2,0
554.28,175.94,5.01,60.63,3005.1,2.17,100.0,0
536.61,166.16,2.56,68.11,3003.1,2.29,82.8,0
575.2,159.92,9.99,95.68,2960.8,1.61,54.0,1
566.73,162.52,5.14,74.09,2957.9,1.68,64.1,0
538.08,170.79,2.72,66.97,3006.6,2.51,76.9,0
543.33,168.3,2.23,64.85,3020.7,2.42,70.6,0
542.08,171.7,2.44,67.67,3009.9,2.09,74.9,0
536.01,169.96,1.11,70.69,2997.0,2.21,96.0,0
534.14,173.38,3.28,66.7,2975.1,2.23,89.1,0
539.84,164.51,3.68,63.45,2974.2,2.04,65.4,0
533.77,175.68,2.49,71.51,2958.8,1.71,82.1,0
558.65,160.84,5.92,82.54,2997.2,1.92,78.4,0
556.09,155.76,7.57,81.29,2949.8,1.8,76.8,1
557.01,170.31,5.31,68.86,2976.1,1.8,65.0,0
543.98,171.93,3.77,50.08,2990.7,1.74,72.7,0
568.45,160.93,10.11,98.13,2966.6,1.11,75.7,1
560.11,157.39,7.8,90.12,2940.6,1.75,53.9,1
539.43,179.75,1.84,62.79,3018.2,1.91,78.0,0
543.96,167.35,2.01,55.87,3004.1,2.27,86.2,0
555.53,157.61,9.06,92.96,2978.0,2.14,77.1,1
576.64,165.9,9.39,100.85,2957.4,1.35,66.5,1
558.13,156.64,6.23,83.12,2982.3,1.82,53.7,0
542.47,163.52,2.42,58.34,2995.4,2.19,61.4,0
544.15,170.94,1.47,58.24,3003.3,2.54,97.9,0
537.65,163.75,2.79,67.11,2951.2,1.88,80.4,0
528.58,168.69,2.06,72.16,3021.3,2.03,100.0,0
581.82,159.72,5.08,83.46,2970.0,1.71,65.0,0
533.5,170.25,2.24,63.3,3004.8,2.02,73.0,0
544.02,173.55,2.29,60.88,3012.7,2.24,75.0,0
544.19,173.54,2.81,57.42,3003.4,2.08,75.4,0
544.0,167.51,4.43,69.74,2996.5,1.95,66.0,0
524.04,167.35,3.22,75.36,3019.7,2.46,76.5,0
533.43,173.91,1.62,58.32,3007.3,2.18,95.1,0
535.35,166.28,5.62,85.6,2996.5,1.92,67.2,0
536.68,170.56,2.81,71.86,3017.3,2.19,79.5,0
563.3,168.43,7.64,78.16,2961.1,1.68,51.4,1
530.38,175.6,2.39,60.02,3014.4,2.01,72.0,0
537.61,163.17,0.98,57.53,2996.4,2.33,91.5,0
552.7,165.21,2.99,65.29,2984.3,2.01,89.8,0
543.28,173.29,3.39,68.15,2998.1,2.17,84.3,0
540.86,175.17,3.59,61.31,3043.0,2.36,83.5,0
531.04,164.39,5.37,76.97,2950.4,1.76,86.4,0
544.74,162.4,2.37,66.43,3000.2,2.37,70.0,0
543.38,163.16,3.17,62.81,3012.5,2.31,81.6,0
563.27,157.38,5.12,85.88,2994.0,2.14,78.7,0
561.04,164.36,5.71,78.6,2978.2,1.89,96.3,0
537.81,162.36,1.73,51.15,2979.5,2.14,74.4,0
528.52,164.98,2.93,67.14,3019.1,2.41,88.0,0
545.2,163.93,2.35,62.24,3017.3,2.08,77.5,0
562.99,166.11,7.58,70.73,2968.9,2.19,62.4,1
550.56,170.05,1.85,68.69,2976.5,1.85,78.5,0
548.22,167.71,5.39,87.13,2984.4,2.08,83.4,0
532.81,173.22,0.96,62.69,2996.6,2.49,79.2,0
526.21,163.91,0.95,62.81,2990.6,2.23,80.2,0
543.61,177.53,2.28,62.6,3007.9,2.0,90.8,0
568.48,152.16,9.05,87.0,2947.7,1.52,38.3,1
548.73,178.2,4.11,69.92,2994.1,2.29,97.6,0
533.96,171.2,2.7,72.96,3001.9,2.28,84.2,0
556.8,143.76,8.29,81.18,2967.7,1.58,70.1,1
532.76,166.98,2.24,76.65,2988.8,2.27,81.5,0
556.3,167.66,6.39,83.01,2977.6,1.8,73.1,0
559.93,155.97,9.56,83.65,2938.0,1.64,82.2,1
549.3,175.21,2.02,64.66,3012.7,2.21,90.3,0
579.14,153.35,9.99,88.68,2960.7,1.4,61.0,1
530.03,165.72,0.65,68.68,2991.4,2.25,79.6,0
539.64,161.87,2.33,71.26,2989.8,2.42,86.8,0
545.18,162.44,4.32,64.54,3013.5,2.24,76.2,0
523.99,166.15,3.25,64.89,2999.7,1.89,77.5,0
540.85,153.89,3.88,71.8,2960.4,1.66,89.0,0
549.48,167.42,2.25,63.5,3008.7,2.25,86.4,0
539.35,171.86,2.4,61.26,3001.8,2.27,100.0,0
535.68,180.26,3.24,59.54,3013.2,2.28,86.7,0
548.12,159.08,2.87,67.0,2974.1,2.4,100.0,0
532.63,162.73,3.3,73.32,3010.2,2.1,80.9,0
562.46,160.11,4.81,77.59,2938.2,2.0,53.7,0
535.52,169.4,2.2,63.78,3019.0,1.93,68.8,0
540.95,168.24,2.12,59.84,3009.0,2.13,88.2,0
541.06,169.9,1.62,58.21,3011.3,2.11,95.1,0
535.65,167.78,3.29,66.46,3027.3,2.1,89.1,0
545.83,173.82,2.24,54.33,2983.3,1.98,89.5,0
536.28,170.26,1.25,60.04,3005.8,1.95,84.5,0
545.95,166.33,3.26,74.54,3000.0,2.46,92.5,0
528.54,178.31,3.54,65.13,3011.2,1.91,86.9,0
536.02,167.05,1.98,59.74,3004.0,2.14,80.8,0
